# Compiler/linker allocations without a source DATA() definition.
name	object	rva	size	storage	alignment	section_ordinal	section_offset	scope	provenance
$SG39174	SOURCE\ADVMGR.c	0xf58f0	0x10	data	0x4	2	0x18c	local	aligned-relocation-addend
$SG39176	SOURCE\ADVMGR.c	0xf5900	0x10	data	0x4	2	0x19c	local	aligned-relocation-addend
$SG39178	SOURCE\ADVMGR.c	0xf5910	0x10	data	0x4	2	0x1ac	local	aligned-relocation-addend
$SG39180	SOURCE\ADVMGR.c	0xf5920	0x10	data	0x4	2	0x1bc	local	aligned-relocation-addend
$SG39182	SOURCE\ADVMGR.c	0xf5930	0x10	data	0x4	2	0x1cc	local	aligned-relocation-addend
$SG39184	SOURCE\ADVMGR.c	0xf5940	0x10	data	0x4	2	0x1dc	local	aligned-relocation-addend
$SG39186	SOURCE\ADVMGR.c	0xf5950	0x10	data	0x4	2	0x1ec	local	aligned-relocation-addend
$SG39188	SOURCE\ADVMGR.c	0xf5960	0x10	data	0x4	2	0x1fc	local	aligned-relocation-addend
$SG39190	SOURCE\ADVMGR.c	0xf5970	0x10	data	0x4	2	0x20c	local	aligned-relocation-addend
$SG39192	SOURCE\ADVMGR.c	0xf5980	0x10	data	0x4	2	0x21c	local	aligned-relocation-addend
$SG39194	SOURCE\ADVMGR.c	0xf5990	0xc	data	0x4	2	0x22c	local	aligned-relocation-addend
$SG39208	SOURCE\ADVMGR.c	0xf599c	0xc	data	0x8	2	0x238	local	aligned-relocation-addend
$SG39219	SOURCE\ADVMGR.c	0xf59ac	0x2c	data	0x4	2	0x244	local	aligned-relocation-addend
$SG39252	SOURCE\ADVMGR.c	0xf59d8	0x10	data	0x8	2	0x270	local	aligned-relocation-addend
$SG39441	SOURCE\ADVMGR.c	0xf59f0	0x3c	data	0x8	2	0x280	local	unique-literal-payload
$SG39471	SOURCE\ADVMGR.c	0xf5a2c	0x44	data	0x4	2	0x2bc	local	bounded-section-delta
$SG39475	SOURCE\ADVMGR.c	0xf5a70	0x4c	data	0x8	2	0x300	local	bounded-section-delta
$SG39478	SOURCE\ADVMGR.c	0xf5abc	0x20	data	0x4	2	0x34c	local	bounded-section-delta
$SG39604	SOURCE\ADVMGR.c	0xf5adc	0x54	data	0x4	2	0x36c	local	unique-literal-payload
$SG39640	SOURCE\ADVMGR.c	0xf5b30	0xa0	data	0x8	2	0x3c0	local	unique-literal-payload
$SG39663	SOURCE\ADVMGR.c	0xf5bd0	0x4c	data	0x8	2	0x460	local	unique-literal-payload
$SG39702	SOURCE\ADVMGR.c	0xf5c1c	0x40	data	0x4	2	0x4ac	local	aligned-relocation-addend
$SG39706	SOURCE\ADVMGR.c	0xf5c5c	0x88	data	0x4	2	0x4ec	local	aligned-relocation-addend
$SG39713	SOURCE\ADVMGR.c	0xf5ce4	0x20	data	0x4	2	0x574	local	aligned-relocation-addend
$SG39717	SOURCE\ADVMGR.c	0xf5d04	0x18	data	0x4	2	0x594	local	aligned-relocation-addend
$SG39720	SOURCE\ADVMGR.c	0xf5d1c	0x10	data	0x4	2	0x5ac	local	aligned-relocation-addend
$SG39726	SOURCE\ADVMGR.c	0xf5d2c	0x2c	data	0x4	2	0x5bc	local	aligned-relocation-addend
$SG39731	SOURCE\ADVMGR.c	0xf5d58	0x54	data	0x8	2	0x5e8	local	aligned-relocation-addend
$SG39732	SOURCE\ADVMGR.c	0xf5dac	0x8	data	0x4	2	0x63c	local	aligned-relocation-addend
$SG39734	SOURCE\ADVMGR.c	0xf5db4	0x54	data	0x4	2	0x644	local	aligned-relocation-addend
$SG39735	SOURCE\ADVMGR.c	0xf5e08	0x8	data	0x8	2	0x698	local	aligned-relocation-addend
$SG39742	SOURCE\ADVMGR.c	0xf5e10	0x24	data	0x8	2	0x6a0	local	aligned-relocation-addend
$SG40328	SOURCE\ADVMGR.c	0xf5e4c	0x10	data	0x4	2	0x6c4	local	aligned-relocation-addend
$SG40332	SOURCE\ADVMGR.c	0xf5e5c	0x8	data	0x4	2	0x6d4	local	aligned-relocation-addend
$SG40333	SOURCE\ADVMGR.c	0xf5e64	0x4	data	0x4	2	0x6dc	local	aligned-relocation-addend
$SG40336	SOURCE\ADVMGR.c	0xf5e68	0x14	data	0x8	2	0x6e0	local	aligned-relocation-addend
$SG40337	SOURCE\ADVMGR.c	0xf5e7c	0x4	data	0x4	2	0x6f4	local	aligned-relocation-addend
$SG40344	SOURCE\ADVMGR.c	0xf5e80	0xc	data	0x8	2	0x6f8	local	unique-literal-payload
$SG40345	SOURCE\ADVMGR.c	0xf5e8c	0x4	data	0x4	2	0x704	local	bounded-section-delta
$SG40348	SOURCE\ADVMGR.c	0xf5e90	0x14	data	0x8	2	0x708	local	bounded-section-delta
$SG40349	SOURCE\ADVMGR.c	0xf5ea4	0x10	data	0x4	2	0x71c	local	bounded-section-delta
$SG40350	SOURCE\ADVMGR.c	0xf5eb4	0x8	data	0x4	2	0x72c	local	bounded-section-delta
$SG40356	SOURCE\ADVMGR.c	0xf5ebc	0x14	data	0x4	2	0x734	local	bounded-section-delta
$SG40357	SOURCE\ADVMGR.c	0xf5ed0	0x10	data	0x8	2	0x748	local	bounded-section-delta
$SG40358	SOURCE\ADVMGR.c	0xf5ee0	0x8	data	0x8	2	0x758	local	bounded-section-delta
$SG40363	SOURCE\ADVMGR.c	0xf5ee8	0x14	data	0x8	2	0x760	local	bounded-section-delta
$SG40364	SOURCE\ADVMGR.c	0xf5efc	0x10	data	0x4	2	0x774	local	bounded-section-delta
$SG40365	SOURCE\ADVMGR.c	0xf5f0c	0x8	data	0x4	2	0x784	local	bounded-section-delta
$SG40370	SOURCE\ADVMGR.c	0xf5f14	0x14	data	0x4	2	0x78c	local	bounded-section-delta
$SG40371	SOURCE\ADVMGR.c	0xf5f28	0x10	data	0x8	2	0x7a0	local	bounded-section-delta
$SG40372	SOURCE\ADVMGR.c	0xf5f38	0x8	data	0x8	2	0x7b0	local	bounded-section-delta
$SG40377	SOURCE\ADVMGR.c	0xf5f40	0x14	data	0x8	2	0x7b8	local	bounded-section-delta
$SG40378	SOURCE\ADVMGR.c	0xf5f54	0x10	data	0x4	2	0x7cc	local	bounded-section-delta
$SG40379	SOURCE\ADVMGR.c	0xf5f64	0x8	data	0x4	2	0x7dc	local	bounded-section-delta
$SG40384	SOURCE\ADVMGR.c	0xf5f6c	0x14	data	0x4	2	0x7e4	local	bounded-section-delta
$SG40385	SOURCE\ADVMGR.c	0xf5f80	0x10	data	0x8	2	0x7f8	local	bounded-section-delta
$SG40386	SOURCE\ADVMGR.c	0xf5f90	0x8	data	0x8	2	0x808	local	bounded-section-delta
$SG40391	SOURCE\ADVMGR.c	0xf5f98	0x14	data	0x8	2	0x810	local	bounded-section-delta
$SG40392	SOURCE\ADVMGR.c	0xf5fac	0x10	data	0x4	2	0x824	local	bounded-section-delta
$SG40393	SOURCE\ADVMGR.c	0xf5fbc	0x8	data	0x4	2	0x834	local	bounded-section-delta
$SG40398	SOURCE\ADVMGR.c	0xf5fc4	0x14	data	0x4	2	0x83c	local	bounded-section-delta
$SG40399	SOURCE\ADVMGR.c	0xf5fd8	0x10	data	0x8	2	0x850	local	bounded-section-delta
$SG40400	SOURCE\ADVMGR.c	0xf5fe8	0x8	data	0x8	2	0x860	local	bounded-section-delta
$SG40420	SOURCE\ADVMGR.c	0xf5ff0	0x4	data	0x8	2	0x868	local	bounded-section-delta
$SG40422	SOURCE\ADVMGR.c	0xf5ff4	0x4	data	0x4	2	0x86c	local	bounded-section-delta
$SG40427	SOURCE\ADVMGR.c	0xf5ff8	0x8	data	0x8	2	0x870	local	bounded-section-delta
$SG40428	SOURCE\ADVMGR.c	0xf6000	0x8	data	0x8	2	0x878	local	bounded-section-delta
$SG40429	SOURCE\ADVMGR.c	0xf6008	0x14	data	0x8	2	0x880	local	unique-literal-payload
$SG40431	SOURCE\ADVMGR.c	0xf601c	0x8	data	0x4	2	0x894	local	bounded-section-delta
$SG40432	SOURCE\ADVMGR.c	0xf6024	0x8	data	0x4	2	0x89c	local	bounded-section-delta
$SG40434	SOURCE\ADVMGR.c	0xf602c	0x4	data	0x4	2	0x8a4	local	bounded-section-delta
$SG40437	SOURCE\ADVMGR.c	0xf6030	0x8	data	0x8	2	0x8a8	local	unique-literal-payload
$SG40439	SOURCE\ADVMGR.c	0xf6038	0x8	data	0x8	2	0x8b0	local	bounded-section-delta
$SG40474	SOURCE\ADVMGR.c	0xf6040	0x8	data	0x8	2	0x8b8	local	bounded-section-delta
$SG40477	SOURCE\ADVMGR.c	0xf6048	0x4	data	0x8	2	0x8c0	local	bounded-section-delta
$SG40478	SOURCE\ADVMGR.c	0xf604c	0x14	data	0x4	2	0x8c4	local	bounded-section-delta
$SG40479	SOURCE\ADVMGR.c	0xf6060	0x10	data	0x8	2	0x8d8	local	bounded-section-delta
$SG40500	SOURCE\ADVMGR.c	0xf6070	0x8	data	0x8	2	0x8e8	local	bounded-section-delta
$SG40504	SOURCE\ADVMGR.c	0xf6078	0x8	data	0x8	2	0x8f0	local	unique-literal-payload
$SG40509	SOURCE\ADVMGR.c	0xf6080	0x14	data	0x8	2	0x8f8	local	bounded-section-delta
$SG40510	SOURCE\ADVMGR.c	0xf6094	0x10	data	0x4	2	0x90c	local	bounded-section-delta
$SG40511	SOURCE\ADVMGR.c	0xf60a4	0x8	data	0x4	2	0x91c	local	bounded-section-delta
$SG40513	SOURCE\ADVMGR.c	0xf60ac	0x4	data	0x4	2	0x924	local	bounded-section-delta
$SG40516	SOURCE\ADVMGR.c	0xf60b0	0x30	data	0x8	2	0x928	local	unique-literal-payload
$SG40640	SOURCE\ADVMGR.c	0xf60e8	0x10	data	0x8	2	0x958	local	aligned-relocation-addend
$SG40644	SOURCE\ADVMGR.c	0xf60f8	0x10	data	0x8	2	0x968	local	aligned-relocation-addend
$SG40654	SOURCE\ADVMGR.c	0xf6108	0x10	data	0x8	2	0x978	local	aligned-relocation-addend
$SG40665	SOURCE\ADVMGR.c	0xf6118	0xc	data	0x8	2	0x988	local	aligned-relocation-addend
$SG40673	SOURCE\ADVMGR.c	0xf6124	0x10	data	0x4	2	0x994	local	aligned-relocation-addend
$SG40688	SOURCE\ADVMGR.c	0xf6138	0x10	data	0x4	2	0x9a4	local	aligned-relocation-addend
$SG40692	SOURCE\ADVMGR.c	0xf6148	0xc	data	0x4	2	0x9b4	local	aligned-relocation-addend
$SG40696	SOURCE\ADVMGR.c	0xf6154	0x2c	data	0x8	2	0x9c0	local	aligned-relocation-addend
$SG40697	SOURCE\ADVMGR.c	0xf6180	0x8	data	0x4	2	0x9ec	local	aligned-relocation-addend
$SG40698	SOURCE\ADVMGR.c	0xf6188	0x8	data	0x4	2	0x9f4	local	aligned-relocation-addend
$SG40699	SOURCE\ADVMGR.c	0xf6190	0x10	data	0x4	2	0x9fc	local	aligned-relocation-addend
$SG40702	SOURCE\ADVMGR.c	0xf61a0	0x10	data	0x4	2	0xa0c	local	aligned-relocation-addend
$SG40706	SOURCE\ADVMGR.c	0xf61b0	0x2c	data	0x4	2	0xa1c	local	aligned-relocation-addend
$SG40707	SOURCE\ADVMGR.c	0xf61dc	0x4	data	0x8	2	0xa48	local	aligned-relocation-addend
$SG40708	SOURCE\ADVMGR.c	0xf61e0	0x8	data	0x4	2	0xa4c	local	aligned-relocation-addend
$SG40711	SOURCE\ADVMGR.c	0xf61e8	0xc	data	0x4	2	0xa54	local	aligned-relocation-addend
$SG40727	SOURCE\ADVMGR.c	0xf61f8	0x10	data	0x8	2	0xa60	local	aligned-relocation-addend
$SG40732	SOURCE\ADVMGR.c	0xf6208	0x2c	data	0x8	2	0xa70	local	aligned-relocation-addend
$SG40735	SOURCE\ADVMGR.c	0xf6234	0x10	data	0x4	2	0xa9c	local	aligned-relocation-addend
$SG40742	SOURCE\ADVMGR.c	0xf6244	0x10	data	0x4	2	0xaac	local	aligned-relocation-addend
$SG40746	SOURCE\ADVMGR.c	0xf6254	0x2c	data	0x4	2	0xabc	local	aligned-relocation-addend
$SG40747	SOURCE\ADVMGR.c	0xf6280	0x4	data	0x8	2	0xae8	local	aligned-relocation-addend
$SG40750	SOURCE\ADVMGR.c	0xf6284	0x10	data	0x4	2	0xaec	local	aligned-relocation-addend
$SG40766	SOURCE\ADVMGR.c	0xf6298	0x10	data	0x4	2	0xafc	local	aligned-relocation-addend
$SG40770	SOURCE\ADVMGR.c	0xf62a8	0x10	data	0x4	2	0xb0c	local	aligned-relocation-addend
$SG40782	SOURCE\ADVMGR.c	0xf62b8	0x2c	data	0x4	2	0xb1c	local	aligned-relocation-addend
$SG40784	SOURCE\ADVMGR.c	0xf62e4	0x4	data	0x8	2	0xb48	local	aligned-relocation-addend
$SG40787	SOURCE\ADVMGR.c	0xf62e8	0x4	data	0x4	2	0xb4c	local	aligned-relocation-addend
$SG40789	SOURCE\ADVMGR.c	0xf62ec	0x4	data	0x8	2	0xb50	local	aligned-relocation-addend
$SG40792	SOURCE\ADVMGR.c	0xf62f0	0x10	data	0x4	2	0xb54	local	aligned-relocation-addend
$SG40818	SOURCE\ADVMGR.c	0xf6304	0x10	data	0x4	2	0xb64	local	aligned-relocation-addend
$SG40825	SOURCE\ADVMGR.c	0xf6314	0xc	data	0x4	2	0xb74	local	aligned-relocation-addend
$SG40834	SOURCE\ADVMGR.c	0xf6320	0x2c	data	0x8	2	0xb80	local	aligned-relocation-addend
$SG40836	SOURCE\ADVMGR.c	0xf634c	0x4	data	0x4	2	0xbac	local	aligned-relocation-addend
$SG40838	SOURCE\ADVMGR.c	0xf6350	0x4	data	0x8	2	0xbb0	local	aligned-relocation-addend
$SG40847	SOURCE\ADVMGR.c	0xf6354	0xc	data	0x4	2	0xbb4	local	aligned-relocation-addend
$SG40851	SOURCE\ADVMGR.c	0xf6360	0x10	data	0x8	2	0xbc0	local	aligned-relocation-addend
$SG40882	SOURCE\ADVMGR.c	0xf6374	0xc	data	0x8	2	0xbd0	local	aligned-relocation-addend
$SG40888	SOURCE\ADVMGR.c	0xf6380	0xc	data	0x4	2	0xbdc	local	aligned-relocation-addend
$SG40893	SOURCE\ADVMGR.c	0xf638c	0xc	data	0x8	2	0xbe8	local	aligned-relocation-addend
$SG40895	SOURCE\ADVMGR.c	0xf6398	0x4	data	0x4	2	0xbf4	local	aligned-relocation-addend
$SG40905	SOURCE\ADVMGR.c	0xf639c	0x4	data	0x8	2	0xbf8	local	aligned-relocation-addend
$SG40906	SOURCE\ADVMGR.c	0xf63a0	0x8	data	0x4	2	0xbfc	local	aligned-relocation-addend
$SG40923	SOURCE\ADVMGR.c	0xf63a8	0xc	data	0x4	2	0xc04	local	aligned-relocation-addend
$SG40927	SOURCE\ADVMGR.c	0xf63b4	0x2c	data	0x8	2	0xc10	local	aligned-relocation-addend
$SG40928	SOURCE\ADVMGR.c	0xf63e0	0x4	data	0x4	2	0xc3c	local	aligned-relocation-addend
$SG40933	SOURCE\ADVMGR.c	0xf63e4	0x10	data	0x8	2	0xc40	local	aligned-relocation-addend
$SG40962	SOURCE\ADVMGR.c	0xf63f4	0xc	data	0x8	2	0xc50	local	aligned-relocation-addend
$SG40966	SOURCE\ADVMGR.c	0xf6400	0x2c	data	0x4	2	0xc5c	local	aligned-relocation-addend
$SG40971	SOURCE\ADVMGR.c	0xf642c	0x10	data	0x8	2	0xc88	local	aligned-relocation-addend
$SG40985	SOURCE\ADVMGR.c	0xf643c	0xc	data	0x8	2	0xc98	local	aligned-relocation-addend
$SG40989	SOURCE\ADVMGR.c	0xf6448	0x2c	data	0x4	2	0xca4	local	aligned-relocation-addend
$SG40994	SOURCE\ADVMGR.c	0xf6474	0x10	data	0x8	2	0xcd0	local	aligned-relocation-addend
$SG41004	SOURCE\ADVMGR.c	0xf6484	0x4	data	0x8	2	0xce0	local	aligned-relocation-addend
$SG41040	SOURCE\ADVMGR.c	0xf648c	0xc	data	0x4	2	0xce4	local	aligned-relocation-addend
$SG41044	SOURCE\ADVMGR.c	0xf6498	0xc	data	0x8	2	0xcf0	local	aligned-relocation-addend
$SG41066	SOURCE\ADVMGR.c	0xf64a4	0x2c	data	0x4	2	0xcfc	local	aligned-relocation-addend
$SG41068	SOURCE\ADVMGR.c	0xf64d0	0x8	data	0x8	2	0xd28	local	aligned-relocation-addend
$SG41070	SOURCE\ADVMGR.c	0xf64d8	0x8	data	0x8	2	0xd30	local	aligned-relocation-addend
$SG41073	SOURCE\ADVMGR.c	0xf64e0	0x10	data	0x8	2	0xd38	local	aligned-relocation-addend
$SG41108	SOURCE\ADVMGR.c	0xf64f0	0xc	data	0x8	2	0xd48	local	aligned-relocation-addend
$SG41112	SOURCE\ADVMGR.c	0xf64fc	0x2c	data	0x4	2	0xd54	local	aligned-relocation-addend
$SG41114	SOURCE\ADVMGR.c	0xf6528	0x4	data	0x8	2	0xd80	local	aligned-relocation-addend
$SG41118	SOURCE\ADVMGR.c	0xf652c	0x4	data	0x4	2	0xd84	local	aligned-relocation-addend
$SG41123	SOURCE\ADVMGR.c	0xf6530	0x10	data	0x8	2	0xd88	local	aligned-relocation-addend
$SG41137	SOURCE\ADVMGR.c	0xf6540	0xc	data	0x8	2	0xd98	local	aligned-relocation-addend
$SG41141	SOURCE\ADVMGR.c	0xf654c	0x2c	data	0x4	2	0xda4	local	aligned-relocation-addend
$SG41143	SOURCE\ADVMGR.c	0xf6578	0x4	data	0x8	2	0xdd0	local	aligned-relocation-addend
$SG41147	SOURCE\ADVMGR.c	0xf657c	0x4	data	0x4	2	0xdd4	local	aligned-relocation-addend
$SG41152	SOURCE\ADVMGR.c	0xf6580	0x10	data	0x8	2	0xdd8	local	aligned-relocation-addend
$SG41164	SOURCE\ADVMGR.c	0xf6594	0xc	data	0x8	2	0xde8	local	aligned-relocation-addend
$SG41167	SOURCE\ADVMGR.c	0xf65a0	0x2c	data	0x4	2	0xdf4	local	aligned-relocation-addend
$SG41307	SOURCE\ADVMGR.c	0xf65cc	0x6c	data	0x8	2	0xe20	local	unique-literal-payload
$SG41314	SOURCE\ADVMGR.c	0xf6638	0x2c	data	0x4	2	0xe8c	local	unique-literal-payload
$SG41318	SOURCE\ADVMGR.c	0xf6664	0x48	data	0x8	2	0xeb8	local	unique-literal-payload
$SG41331	SOURCE\ADVMGR.c	0xf66ac	0xc	data	0x8	2	0xf00	local	aligned-relocation-addend
$SG41340	SOURCE\ADVMGR.c	0xf66b8	0x8	data	0x4	2	0xf0c	local	aligned-relocation-addend
$SG41341	SOURCE\ADVMGR.c	0xf66c0	0x8	data	0x4	2	0xf14	local	aligned-relocation-addend
$SG41344	SOURCE\ADVMGR.c	0xf66c8	0x8	data	0x4	2	0xf1c	local	aligned-relocation-addend
$SG41345	SOURCE\ADVMGR.c	0xf66d0	0x8	data	0x4	2	0xf24	local	aligned-relocation-addend
$SG41348	SOURCE\ADVMGR.c	0xf66d8	0x8	data	0x4	2	0xf2c	local	aligned-relocation-addend
$SG41349	SOURCE\ADVMGR.c	0xf66e0	0x8	data	0x4	2	0xf34	local	aligned-relocation-addend
$SG41351	SOURCE\ADVMGR.c	0xf66e8	0x8	data	0x4	2	0xf3c	local	aligned-relocation-addend
$SG41352	SOURCE\ADVMGR.c	0xf66f0	0x8	data	0x4	2	0xf44	local	aligned-relocation-addend
$SG41360	SOURCE\ADVMGR.c	0xf66f8	0x1c	data	0x4	2	0xf4c	local	aligned-relocation-addend
$SG41366	SOURCE\ADVMGR.c	0xf6714	0xc	data	0x8	2	0xf68	local	aligned-relocation-addend
$SG41596	SOURCE\ADVMGR.c	0xf6724	0x8	data	0x4	2	0xf74	local	aligned-relocation-addend
$SG41598	SOURCE\ADVMGR.c	0xf672c	0x8	data	0x4	2	0xf7c	local	aligned-relocation-addend
$SG41620	SOURCE\ADVMGR.c	0xf6734	0x10	data	0x4	2	0xf84	local	aligned-relocation-addend
$SG41760	SOURCE\ADVMGR.c	0xf6744	0xc	data	0x4	2	0xf94	local	aligned-relocation-addend
$SG41767	SOURCE\ADVMGR.c	0xf6750	0x1c	data	0x8	2	0xfa0	local	aligned-relocation-addend
$SG41797	SOURCE\ADVMGR.c	0xf676c	0x24	data	0x4	2	0xfbc	local	aligned-relocation-addend
$SG41799	SOURCE\ADVMGR.c	0xf6790	0x40	data	0x8	2	0xfe0	local	aligned-relocation-addend
$SG41803	SOURCE\ADVMGR.c	0xf67d0	0x10	data	0x8	2	0x1020	local	aligned-relocation-addend
$SG41804	SOURCE\ADVMGR.c	0xf67e0	0x28	data	0x8	2	0x1030	local	aligned-relocation-addend
$SG41816	SOURCE\ADVMGR.c	0xf6808	0x28	data	0x8	2	0x1058	local	aligned-relocation-addend
$SG41863	SOURCE\ADVMGR.c	0xf6830	0x18	data	0x8	2	0x1080	local	aligned-relocation-addend
$SG42048	SOURCE\ADVMGR.c	0xf6848	0xc	data	0x8	2	0x1098	local	aligned-relocation-addend
$SG42082	SOURCE\ADVMGR.c	0xf6854	0x1c	data	0x4	2	0x10a4	local	unique-literal-payload
$SG42085	SOURCE\ADVMGR.c	0xf6870	0x1c	data	0x8	2	0x10c0	local	unique-literal-payload
$SG42150	SOURCE\ADVMGR.c	0xf6890	0x2c	data	0x4	2	0x10dc	local	aligned-relocation-addend
$SG42269	SOURCE\ADVMGR.c	0xf68bc	0xc	data	0x8	2	0x1108	local	aligned-relocation-addend
$SG42271	SOURCE\ADVMGR.c	0xf68c8	0xc	data	0x4	2	0x1114	local	aligned-relocation-addend
$SG42279	SOURCE\ADVMGR.c	0xf68d4	0x10	data	0x8	2	0x1120	local	aligned-relocation-addend
$SG42320	SOURCE\ADVMGR.c	0xf68e4	0xc	data	0x8	2	0x1130	local	aligned-relocation-addend
$SG42325	SOURCE\ADVMGR.c	0xf68f0	0xc	data	0x4	2	0x113c	local	aligned-relocation-addend
$SG42376	SOURCE\ADVMGR.c	0xf68fc	0xc	data	0x8	2	0x1148	local	aligned-relocation-addend
$SG42381	SOURCE\ADVMGR.c	0xf6908	0xc	data	0x4	2	0x1154	local	aligned-relocation-addend
$SG42424	SOURCE\ADVMGR.c	0xf6914	0x44	data	0x8	2	0x1160	local	bounded-section-delta
$SG42426	SOURCE\ADVMGR.c	0xf6958	0x4c	data	0x4	2	0x11a4	local	bounded-section-delta
$SG42428	SOURCE\ADVMGR.c	0xf69a4	0x20	data	0x8	2	0x11f0	local	bounded-section-delta
$SG42439	SOURCE\ADVMGR.c	0xf69c4	0xc	data	0x8	2	0x1210	local	aligned-relocation-addend
$SG42445	SOURCE\ADVMGR.c	0xf69d0	0xc	data	0x4	2	0x121c	local	aligned-relocation-addend
$SG42470	SOURCE\ADVMGR.c	0xf69dc	0xc	data	0x8	2	0x1228	local	unique-literal-payload
$SG42515	SOURCE\ADVMGR.c	0xf69e8	0x48	data	0x4	2	0x1234	local	unique-literal-payload
$SG42518	SOURCE\ADVMGR.c	0xf6a30	0x3c	data	0x4	2	0x127c	local	unique-literal-payload
$SG42529	SOURCE\ADVMGR.c	0xf6a6c	0x88	data	0x8	2	0x12b8	local	unique-literal-payload
$SG42540	SOURCE\ADVMGR.c	0xf6af4	0x38	data	0x8	2	0x1340	local	unique-literal-payload
$SG42590	SOURCE\ADVMGR.c	0xf6b2c	0x48	data	0x8	2	0x1378	local	aligned-relocation-addend
$SG42592	SOURCE\ADVMGR.c	0xf6b74	0xc	data	0x8	2	0x13c0	local	aligned-relocation-addend
$SG42597	SOURCE\ADVMGR.c	0xf6b80	0x28	data	0x4	2	0x13cc	local	aligned-relocation-addend
$SG42615	SOURCE\ADVMGR.c	0xf6ba8	0x3c	data	0x4	2	0x13f4	local	aligned-relocation-addend
$SG42617	SOURCE\ADVMGR.c	0xf6be4	0x3c	data	0x8	2	0x1430	local	aligned-relocation-addend
$SG42620	SOURCE\ADVMGR.c	0xf6c20	0x34	data	0x4	2	0x146c	local	aligned-relocation-addend
$SG42622	SOURCE\ADVMGR.c	0xf6c54	0x34	data	0x8	2	0x14a0	local	aligned-relocation-addend
_environmentVolumes$S39062	SOURCE\ADVMGR.c	0xeb660	0x20	rdata	0x8	3	0x0	local	candidate-coff-section-translation
$T42805	SOURCE\ADVMGR.c	0xeb680	0x4	rdata	0x8	3	0x20	local	candidate-coff-section-translation
$T42806	SOURCE\ADVMGR.c	0xeb684	0x4	rdata	0x4	3	0x24	local	candidate-coff-section-translation
$T42807	SOURCE\ADVMGR.c	0xeb688	0x4	rdata	0x8	3	0x28	local	candidate-coff-section-translation
$T42808	SOURCE\ADVMGR.c	0xeb68c	0x4	rdata	0x4	3	0x2c	local	candidate-coff-section-translation
$T42878	SOURCE\ADVMGR.c	0xeb690	0x4	rdata	0x8	3	0x30	local	candidate-coff-section-translation
$T42879	SOURCE\ADVMGR.c	0xeb694	0x4	rdata	0x4	3	0x34	local	candidate-coff-section-translation
$T42880	SOURCE\ADVMGR.c	0xeb698	0x8	rdata	0x8	3	0x38	local	candidate-coff-section-translation
$T42889	SOURCE\ADVMGR.c	0xeb6a0	0x8	rdata	0x8	3	0x40	local	candidate-coff-section-translation
$T42890	SOURCE\ADVMGR.c	0xeb6a8	0x8	rdata	0x8	3	0x48	local	candidate-coff-section-translation
$T42896	SOURCE\ADVMGR.c	0xeb6b0	0x8	rdata	0x8	3	0x50	local	candidate-coff-section-translation
$T43114	SOURCE\ADVMGR.c	0xeb6b8	0x8	rdata	0x8	3	0x58	local	candidate-coff-section-translation
$T43115	SOURCE\ADVMGR.c	0xeb6c0	0x8	rdata	0x8	3	0x60	local	candidate-coff-section-translation
??_7advManager@@6B@	SOURCE\ADVMGR.c	0xeb6c8	0xc	rdata	0x8	6	0x0	external	candidate-coff-section-translation
$T7506	SOURCE\AI.c	0xeb960	0x8	rdata	0x8	3	0x0	local	candidate-coff-section-translation
$T7508	SOURCE\AI.c	0xeb968	0x8	rdata	0x8	3	0x8	local	candidate-coff-section-translation
$T7509	SOURCE\AI.c	0xeb970	0x8	rdata	0x8	3	0x10	local	candidate-coff-section-translation
$T7510	SOURCE\AI.c	0xeb978	0x8	rdata	0x8	3	0x18	local	candidate-coff-section-translation
$T7511	SOURCE\AI.c	0xeb980	0x8	rdata	0x8	3	0x20	local	candidate-coff-section-translation
$T7512	SOURCE\AI.c	0xeb988	0x8	rdata	0x8	3	0x28	local	candidate-coff-section-translation
$T7513	SOURCE\AI.c	0xeb990	0x8	rdata	0x8	3	0x30	local	candidate-coff-section-translation
$T7514	SOURCE\AI.c	0xeb998	0x8	rdata	0x8	3	0x38	local	candidate-coff-section-translation
$T7515	SOURCE\AI.c	0xeb9a0	0x8	rdata	0x8	3	0x40	local	candidate-coff-section-translation
$T7516	SOURCE\AI.c	0xeb9a8	0x8	rdata	0x8	3	0x48	local	candidate-coff-section-translation
$T7517	SOURCE\AI.c	0xeb9b0	0x8	rdata	0x8	3	0x50	local	candidate-coff-section-translation
$T7518	SOURCE\AI.c	0xeb9b8	0x8	rdata	0x8	3	0x58	local	candidate-coff-section-translation
$T7524	SOURCE\AI.c	0xeb9c0	0x8	rdata	0x8	3	0x60	local	candidate-coff-section-translation
$T7525	SOURCE\AI.c	0xeb9c8	0x8	rdata	0x8	3	0x68	local	candidate-coff-section-translation
$T7526	SOURCE\AI.c	0xeb9d0	0x8	rdata	0x8	3	0x70	local	candidate-coff-section-translation
$T7527	SOURCE\AI.c	0xeb9d8	0x4	rdata	0x8	3	0x78	local	candidate-coff-section-translation
$T7531	SOURCE\AI.c	0xeb9dc	0x4	rdata	0x4	3	0x7c	local	candidate-coff-section-translation
$T7532	SOURCE\AI.c	0xeb9e0	0x4	rdata	0x8	3	0x80	local	candidate-coff-section-translation
$SG38524	SOURCE\ARMY.c	0xf53c4	0xc	data	0x4	2	0x4	local	candidate-coff-reloc-bijection
