SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	AUTOSAVE	\xc8\xe3\xf0\xee\xea \xc2\xfb\xf8\xe5\xeb	0x4f75b4
SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	PLYREXIT	H	0x4f8b98
SOURCE/GAME	?SaveGame@game@@QAEHPADHC@Z	99.8189	PLYREXIT	H	0x4f8b9c
SOURCE/GAME	?SetupOrigData@game@@QAEXXZ	94.3594	NEWGAME	\xcd\xce\xc2\xc0\xdf \xc8\xc3\xd0\xc0	0x4f75c0
SOURCE/GAME	?SetupOrigData@game@@QAEXXZ	94.3594		\xf8\xb8P	0x4fe808
SOURCE/GAME	?SetupOrigData@game@@QAEXXZ	94.3594	NEWGAME	\xcd\xce\xc2\xc0\xdf \xc8\xc3\xd0\xc0	0x4f75cc
SOURCE/GAME	?ViewSpells@game@@QAEHPAVhero@@HP6IHAAUtag_message@@@ZH@Z	96.6667	No spells to cast.	\xcd\xe5\xf2 \xe7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xe9.	0x4f762c
SOURCE/GAME	?NextPlayer@game@@QAEXXZ	96.526	AUTOSAVE	\xc0\xe2\xf2\xee\xf1\xee\xf5\xf0\xe0\xed\xe5\xed\xe8\xe5	0x4f7810
SOURCE/GAME	?NextPlayer@game@@QAEXXZ	96.526	%s's turn.	%s, \xf2\xe5\xef\xe5\xf0\xfc \xe2\xe0\xf8 \xf5\xee\xe4.	0x4f7820
SOURCE/GAME	?TransmitSaveGame@game@@QAEHHHH@Z	96.3463	Sending Data	\xcf\xe5\xf0\xe5\xf1\xfb\xeb\xea\xe0 \xe4\xe0\xed\xed\xfb\xf5	0x4f7858
SOURCE/GAME	?TransmitSaveGame@game@@QAEHHHH@Z	96.3463	%s%s	.\x5cDATA\x5c	0x4f788c
SOURCE/GAME	?TransmitSaveGame@game@@QAEHHHH@Z	96.3463	.\\DATA\\	%s%s	0x4f7894
SOURCE/GAME	?ReceiveSaveGame@game@@QAEHHHHH@Z	93.6168	Receiving Data	\xcf\xee\xeb\xf3\xf7\xe5\xed\xe8\xe5 \xe4\xe0\xed\xed\xfb\xf5	0x4f7924
